,Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered
413,2020-03-27,Tamil Nadu,11.1271,78.6569,29.0,1,1.0,3,0,0
414,2020-03-27,Telengana,18.1124,79.0193,45.0,0,1.0,1,0,0
415,2020-03-27,Uttar Pradesh,26.8467,80.9462,41.0,0,11.0,0,0,0
416,2020-03-27,Uttarakhand,30.0668,79.0193,5.0,0,0.0,0,0,0
417,2020-03-27,West Bengal,22.9868,87.855,10.0,1,0.0,0,0,0
418,2020-03-28,Andaman and Nicobar Islands,11.7401,92.6586,6.0,0,0.0,5,0,0
419,2020-03-28,Andhra Pradesh,15.9129,79.74,14.0,0,1.0,2,0,0
420,2020-03-28,Bihar,25.0961,85.3131,9.0,1,0.0,3,0,0
421,2020-03-28,Chandigarh,30.7333,76.7794,8.0,0,0.0,1,0,0
422,2020-03-28,Chhattisgarh,21.2787,81.8661,6.0,0,0.0,0,0,0
423,2020-03-28,Delhi,28.7041,77.1025,39.0,1,6.0,3,0,0
424,2020-03-28,Goa,15.2993,74.124,3.0,0,0.0,0,0,0
425,2020-03-28,Gujarat,22.2587,71.1924,45.0,3,0.0,2,0,0
426,2020-03-28,Haryana,29.0588,76.0856,33.0,0,12.0,3,0,1
427,2020-03-28,Himachal Pradesh,31.1048,77.1734,3.0,1,0.0,0,0,0
428,2020-03-28,Jammu and Kashmir,33.7782,76.5762,20.0,1,1.0,7,0,0
429,2020-03-28,Karnataka,15.3173,75.7139,55.0,2,3.0,0,0,0
430,2020-03-28,Kerala,10.8505,76.2711,176.0,0,11.0,39,0,0
431,2020-03-28,Ladakh,34.2996,78.2932,13.0,0,3.0,0,0,0
432,2020-03-28,Madhya Pradesh,22.9734,78.6569,30.0,2,0.0,10,0,0
433,2020-03-28,Maharashtra,19.7515,75.7139,180.0,5,25.0,50,0,10
434,2020-03-28,Manipur,24.6637,93.9063,1.0,0,0.0,0,0,0
435,2020-03-28,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
436,2020-03-28,Odisha,20.9517,85.0985,3.0,0,0.0,1,0,0
437,2020-03-28,Puducherry,11.9416,79.8083,1.0,0,0.0,0,0,0
438,2020-03-28,Punjab,31.1471,75.3412,38.0,1,1.0,5,0,1
439,2020-03-28,Rajasthan,27.0238,74.2179,54.0,0,3.0,13,0,0
440,2020-03-28,Tamil Nadu,11.1271,78.6569,40.0,1,2.0,11,0,1
441,2020-03-28,Telengana,18.1124,79.0193,56.0,0,1.0,11,0,0
442,2020-03-28,Uttar Pradesh,26.8467,80.9462,55.0,0,11.0,14,0,0
443,2020-03-28,Uttarakhand,30.0668,79.0193,5.0,0,0.0,0,0,0
444,2020-03-28,West Bengal,22.9868,87.855,15.0,1,0.0,5,0,0
445,2020-03-29,Andaman and Nicobar Islands,11.7401,92.6586,9.0,0,0.0,3,0,0
446,2020-03-29,Andhra Pradesh,15.9129,79.74,14.0,0,1.0,0,0,0
447,2020-03-29,Bihar,25.0961,85.3131,9.0,1,0.0,0,0,0
448,2020-03-29,Chandigarh,30.7333,76.7794,8.0,0,0.0,0,0,0
449,2020-03-29,Chhattisgarh,21.2787,81.8661,6.0,0,0.0,0,0,0
450,2020-03-29,Delhi,28.7041,77.1025,39.0,2,6.0,0,0,0
451,2020-03-29,Goa,15.2993,74.124,3.0,0,0.0,0,0,0
452,2020-03-29,Gujarat,22.2587,71.1924,53.0,4,0.0,8,0,0
453,2020-03-29,Haryana,29.0588,76.0856,33.0,0,12.0,0,0,0
454,2020-03-29,Himachal Pradesh,31.1048,77.1734,3.0,1,0.0,0,0,0
455,2020-03-29,Jammu and Kashmir,33.7782,76.5762,31.0,1,1.0,11,0,0
456,2020-03-29,Karnataka,15.3173,75.7139,76.0,3,5.0,21,0,2
457,2020-03-29,Kerala,10.8505,76.2711,182.0,1,15.0,6,0,4
458,2020-03-29,Ladakh,34.2996,78.2932,13.0,0,3.0,0,0,0
459,2020-03-29,Madhya Pradesh,22.9734,78.6569,30.0,2,0.0,0,0,0
460,2020-03-29,Maharashtra,19.7515,75.7139,186.0,6,25.0,6,0,0
461,2020-03-29,Manipur,24.6637,93.9063,1.0,0,0.0,0,0,0
462,2020-03-29,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
463,2020-03-29,Odisha,20.9517,85.0985,3.0,0,0.0,0,0,0
464,2020-03-29,Puducherry,11.9416,79.8083,1.0,0,0.0,0,0,0
465,2020-03-29,Punjab,31.1471,75.3412,38.0,1,1.0,0,0,0
466,2020-03-29,Rajasthan,27.0238,74.2179,54.0,0,3.0,0,0,0
467,2020-03-29,Tamil Nadu,11.1271,78.6569,42.0,1,2.0,2,0,0
468,2020-03-29,Telengana,18.1124,79.0193,66.0,1,1.0,10,0,0
469,2020-03-29,Uttar Pradesh,26.8467,80.9462,55.0,0,11.0,0,0,0
470,2020-03-29,Uttarakhand,30.0668,79.0193,6.0,0,1.0,1,0,1
471,2020-03-29,West Bengal,22.9868,87.855,18.0,1,0.0,3,0,0
472,2020-03-30,Andaman and Nicobar Islands,11.7401,92.6586,9.0,0,0.0,0,0,0
473,2020-03-30,Andhra Pradesh,15.9129,79.74,19.0,0,1.0,5,0,0
474,2020-03-30,Bihar,25.0961,85.3131,11.0,1,0.0,2,0,0
475,2020-03-30,Chandigarh,30.7333,76.7794,8.0,0,0.0,0,0,0
476,2020-03-30,Chhattisgarh,21.2787,81.8661,7.0,0,0.0,1,0,0
477,2020-03-30,Delhi,28.7041,77.1025,53.0,2,6.0,14,0,0
478,2020-03-30,Goa,15.2993,74.124,5.0,0,0.0,2,0,0
479,2020-03-30,Gujarat,22.2587,71.1924,58.0,5,1.0,5,0,1
480,2020-03-30,Haryana,29.0588,76.0856,33.0,0,17.0,0,0,5
481,2020-03-30,Himachal Pradesh,31.1048,77.1734,3.0,1,0.0,0,0,0
482,2020-03-30,Jammu and Kashmir,33.7782,76.5762,31.0,2,1.0,0,0,0
483,2020-03-30,Karnataka,15.3173,75.7139,80.0,3,5.0,4,0,0
484,2020-03-30,Kerala,10.8505,76.2711,194.0,1,19.0,12,0,4
485,2020-03-30,Ladakh,34.2996,78.2932,13.0,0,3.0,0,0,0
486,2020-03-30,Madhya Pradesh,22.9734,78.6569,33.0,2,0.0,3,0,0
487,2020-03-30,Maharashtra,19.7515,75.7139,193.0,8,25.0,7,0,0
488,2020-03-30,Manipur,24.6637,93.9063,1.0,0,0.0,0,0,0
489,2020-03-30,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
490,2020-03-30,Odisha,20.9517,85.0985,3.0,0,0.0,0,0,0
491,2020-03-30,Puducherry,11.9416,79.8083,1.0,0,0.0,0,0,0
492,2020-03-30,Punjab,31.1471,75.3412,38.0,1,1.0,0,0,0
493,2020-03-30,Rajasthan,27.0238,74.2179,57.0,0,3.0,3,0,0
494,2020-03-30,Tamil Nadu,11.1271,78.6569,50.0,1,4.0,8,0,2
495,2020-03-30,Telengana,18.1124,79.0193,69.0,1,1.0,3,0,0
496,2020-03-30,Uttar Pradesh,26.8467,80.9462,75.0,0,11.0,20,0,0
497,2020-03-30,Uttarakhand,30.0668,79.0193,7.0,0,2.0,1,0,1
498,2020-03-30,West Bengal,22.9868,87.855,19.0,1,0.0,1,0,0
499,2020-03-31,Andaman and Nicobar Islands,11.7401,92.6586,10.0,0,0.0,1,0,0
500,2020-03-31,Andhra Pradesh,15.9129,79.74,40.0,0,1.0,21,0,0
501,2020-03-31,Bihar,25.0961,85.3131,15.0,1,0.0,4,0,0
502,2020-03-31,Chandigarh,30.7333,76.7794,13.0,0,0.0,5,0,0
503,2020-03-31,Chhattisgarh,21.2787,81.8661,8.0,0,0.0,1,0,0
504,2020-03-31,Delhi,28.7041,77.1025,97.0,2,6.0,44,0,0
505,2020-03-31,Goa,15.2993,74.124,5.0,0,0.0,0,0,0
506,2020-03-31,Gujarat,22.2587,71.1924,73.0,6,3.0,15,0,2
507,2020-03-31,Haryana,29.0588,76.0856,40.0,0,21.0,7,0,4
508,2020-03-31,Himachal Pradesh,31.1048,77.1734,3.0,1,0.0,0,0,0
509,2020-03-31,Jammu and Kashmir,33.7782,76.5762,54.0,2,2.0,23,0,1
510,2020-03-31,Karnataka,15.3173,75.7139,83.0,3,5.0,3,0,0
511,2020-03-31,Kerala,10.8505,76.2711,234.0,1,19.0,40,0,0
512,2020-03-31,Ladakh,34.2996,78.2932,13.0,0,3.0,0,0,0
513,2020-03-31,Madhya Pradesh,22.9734,78.6569,47.0,3,0.0,14,0,0
514,2020-03-31,Maharashtra,19.7515,75.7139,216.0,9,39.0,23,0,14
515,2020-03-31,Manipur,24.6637,93.9063,1.0,0,0.0,0,0,0
516,2020-03-31,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
517,2020-03-31,Odisha,20.9517,85.0985,3.0,0,0.0,0,0,0
518,2020-03-31,Puducherry,11.9416,79.8083,1.0,0,0.0,0,0,0
519,2020-03-31,Punjab,31.1471,75.3412,41.0,3,1.0,3,0,0
520,2020-03-31,Rajasthan,27.0238,74.2179,74.0,0,3.0,17,0,0
521,2020-03-31,Tamil Nadu,11.1271,78.6569,74.0,1,4.0,24,0,0
522,2020-03-31,Telengana,18.1124,79.0193,79.0,1,1.0,10,0,0
523,2020-03-31,Uttar Pradesh,26.8467,80.9462,101.0,0,14.0,26,0,3
524,2020-03-31,Uttarakhand,30.0668,79.0193,7.0,0,2.0,0,0,0
525,2020-03-31,West Bengal,22.9868,87.855,26.0,2,0.0,7,0,0
526,2020-04-01,Andaman and Nicobar Islands,11.7401,92.6586,10.0,0,1.0,0,0,1
527,2020-04-01,Andhra Pradesh,15.9129,79.74,83.0,0,0.0,43,0,-1
528,2020-04-01,Assam,26.2006,92.9376,1.0,0,0.0,0,0,0
529,2020-04-01,Bihar,25.0961,85.3131,23.0,1,0.0,8,0,0
530,2020-04-01,Chandigarh,30.7333,76.7794,16.0,0,0.0,3,0,0
531,2020-04-01,Chhattisgarh,21.2787,81.8661,9.0,0,2.0,1,0,2
532,2020-04-01,Delhi,28.7041,77.1025,152.0,2,6.0,55,0,0
533,2020-04-01,Goa,15.2993,74.124,5.0,0,0.0,0,0,0
534,2020-04-01,Gujarat,22.2587,71.1924,82.0,6,5.0,9,0,2
535,2020-04-01,Haryana,29.0588,76.0856,43.0,0,21.0,3,0,0
536,2020-04-01,Himachal Pradesh,31.1048,77.1734,3.0,1,0.0,0,0,0
537,2020-04-01,Jammu and Kashmir,33.7782,76.5762,62.0,2,2.0,8,0,0
538,2020-04-01,Jharkhand,23.6102,85.2799,1.0,0,0.0,0,0,0
539,2020-04-01,Karnataka,15.3173,75.7139,101.0,3,8.0,18,0,3
540,2020-04-01,Kerala,10.8505,76.2711,241.0,2,23.0,7,0,4
541,2020-04-01,Ladakh,34.2996,78.2932,13.0,0,3.0,0,0,0
542,2020-04-01,Madhya Pradesh,22.9734,78.6569,66.0,3,0.0,19,0,0
543,2020-04-01,Maharashtra,19.7515,75.7139,302.0,9,39.0,86,0,0
544,2020-04-01,Manipur,24.6637,93.9063,1.0,0,0.0,0,0,0
545,2020-04-01,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
546,2020-04-01,Odisha,20.9517,85.0985,4.0,0,0.0,1,0,0
547,2020-04-01,Puducherry,11.9416,79.8083,3.0,0,1.0,2,0,1
548,2020-04-01,Punjab,31.1471,75.3412,42.0,3,1.0,1,0,0
549,2020-04-01,Rajasthan,27.0238,74.2179,93.0,0,3.0,19,0,0
550,2020-04-01,Tamil Nadu,11.1271,78.6569,234.0,1,6.0,160,0,2
551,2020-04-01,Telengana,18.1124,79.0193,96.0,3,1.0,17,0,0
552,2020-04-01,Uttar Pradesh,26.8467,80.9462,103.0,2,14.0,2,0,0
553,2020-04-01,Uttarakhand,30.0668,79.0193,7.0,0,2.0,0,0,0
554,2020-04-02,Andaman and Nicobar Islands,11.7401,92.6586,10.0,0,0.0,0,0,-1
555,2020-04-02,Andhra Pradesh,15.9129,79.74,86.0,1,1.0,3,0,1
556,2020-04-02,Assam,26.2006,92.9376,1.0,0,0.0,0,0,0
557,2020-04-02,Bihar,25.0961,85.3131,23.0,1,0.0,0,0,0
558,2020-04-02,Chandigarh,30.7333,76.7794,16.0,0,0.0,0,0,0
559,2020-04-02,Chhattisgarh,21.2787,81.8661,9.0,0,2.0,0,0,0
560,2020-04-02,Delhi,28.7041,77.1025,152.0,2,6.0,0,0,0
561,2020-04-02,Goa,15.2993,74.124,5.0,0,0.0,0,0,0
562,2020-04-02,Gujarat,22.2587,71.1924,82.0,6,5.0,0,0,0
563,2020-04-02,Haryana,29.0588,76.0856,43.0,0,21.0,0,0,0
564,2020-04-02,Himachal Pradesh,31.1048,77.1734,3.0,1,1.0,0,0,1
565,2020-04-02,Jammu and Kashmir,33.7782,76.5762,62.0,2,2.0,0,0,0
566,2020-04-02,Jharkhand,23.6102,85.2799,1.0,0,0.0,0,0,0
567,2020-04-02,Karnataka,15.3173,75.7139,110.0,3,9.0,9,0,1
568,2020-04-02,Kerala,10.8505,76.2711,265.0,2,25.0,24,0,2
569,2020-04-02,Ladakh,34.2996,78.2932,13.0,0,3.0,0,0,0
570,2020-04-02,Madhya Pradesh,22.9734,78.6569,99.0,6,0.0,33,0,0
571,2020-04-02,Maharashtra,19.7515,75.7139,335.0,13,42.0,33,0,3
572,2020-04-02,Manipur,24.6637,93.9063,1.0,0,0.0,0,0,0
573,2020-04-02,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
574,2020-04-02,Odisha,20.9517,85.0985,4.0,0,0.0,0,0,0
575,2020-04-02,Puducherry,11.9416,79.8083,3.0,0,1.0,0,0,0
576,2020-04-02,Punjab,31.1471,75.3412,46.0,4,1.0,4,0,0
577,2020-04-02,Rajasthan,27.0238,74.2179,108.0,0,3.0,15,0,0
578,2020-04-02,Tamil Nadu,11.1271,78.6569,234.0,1,6.0,0,0,0
579,2020-04-02,Telengana,18.1124,79.0193,96.0,3,1.0,0,0,0
580,2020-04-02,Uttar Pradesh,26.8467,80.9462,113.0,2,14.0,10,0,0
581,2020-04-02,Uttarakhand,30.0668,79.0193,7.0,0,2.0,0,0,0
582,2020-04-03,Andaman and Nicobar Islands,11.7401,92.6586,10.0,0,0.0,0,0,0
583,2020-04-03,Andhra Pradesh,15.9129,79.74,132.0,1,1.0,46,0,0
584,2020-04-03,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,0.0,0,0,0
585,2020-04-03,Assam,26.2006,92.9376,16.0,0,0.0,15,0,0
586,2020-04-03,Bihar,25.0961,85.3131,24.0,1,0.0,1,0,0
587,2020-04-03,Chandigarh,30.7333,76.7794,18.0,0,0.0,2,0,0
588,2020-04-03,Chhattisgarh,21.2787,81.8661,9.0,0,2.0,0,0,0
589,2020-04-03,Delhi,28.7041,77.1025,219.0,4,8.0,67,0,2
590,2020-04-03,Goa,15.2993,74.124,6.0,0,0.0,1,0,0
591,2020-04-03,Gujarat,22.2587,71.1924,87.0,7,8.0,5,0,3
592,2020-04-03,Haryana,29.0588,76.0856,43.0,0,21.0,0,0,0
593,2020-04-03,Himachal Pradesh,31.1048,77.1734,6.0,1,1.0,3,0,0
594,2020-04-03,Jammu and Kashmir,33.7782,76.5762,70.0,2,3.0,8,0,1
595,2020-04-03,Jharkhand,23.6102,85.2799,2.0,0,0.0,1,0,0
596,2020-04-03,Karnataka,15.3173,75.7139,124.0,3,10.0,14,0,1
597,2020-04-03,Kerala,10.8505,76.2711,286.0,2,27.0,21,0,2
598,2020-04-03,Ladakh,34.2996,78.2932,14.0,0,3.0,1,0,0
599,2020-04-03,Madhya Pradesh,22.9734,78.6569,99.0,6,0.0,0,0,0
600,2020-04-03,Maharashtra,19.7515,75.7139,335.0,16,42.0,0,0,0
601,2020-04-03,Manipur,24.6637,93.9063,2.0,0,0.0,1,0,0
602,2020-04-03,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
603,2020-04-03,Odisha,20.9517,85.0985,5.0,0,0.0,1,0,0
604,2020-04-03,Puducherry,11.9416,79.8083,3.0,0,1.0,0,0,0
605,2020-04-03,Punjab,31.1471,75.3412,46.0,4,1.0,0,0,0
606,2020-04-03,Rajasthan,27.0238,74.2179,133.0,0,3.0,25,0,0
607,2020-04-03,Tamil Nadu,11.1271,78.6569,309.0,1,6.0,75,0,0
608,2020-04-03,Telengana,18.1124,79.0193,107.0,3,1.0,11,0,0
609,2020-04-03,Uttar Pradesh,26.8467,80.9462,113.0,2,14.0,0,0,0
610,2020-04-03,Uttarakhand,30.0668,79.0193,10.0,0,2.0,3,0,0
611,2020-04-03,West Bengal,22.9868,87.855,53.0,3,3.0,27,0,3
612,2020-04-04,Andaman and Nicobar Islands,11.7401,92.6586,10.0,0,0.0,0,0,0
613,2020-04-04,Andhra Pradesh,15.9129,79.74,161.0,1,1.0,29,0,0
614,2020-04-04,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,0.0,0,0,0
615,2020-04-04,Assam,26.2006,92.9376,24.0,0,0.0,8,0,0
616,2020-04-04,Bihar,25.0961,85.3131,29.0,1,0.0,5,0,0
617,2020-04-04,Chandigarh,30.7333,76.7794,18.0,0,0.0,0,0,0
618,2020-04-04,Chhattisgarh,21.2787,81.8661,9.0,0,3.0,0,0,1
619,2020-04-04,Delhi,28.7041,77.1025,386.0,6,8.0,167,0,0
620,2020-04-04,Goa,15.2993,74.124,6.0,0,0.0,0,0,0
621,2020-04-04,Gujarat,22.2587,71.1924,95.0,9,10.0,8,0,2
622,2020-04-04,Haryana,29.0588,76.0856,49.0,0,24.0,6,0,3
623,2020-04-04,Himachal Pradesh,31.1048,77.1734,6.0,1,1.0,0,0,0
624,2020-04-04,Jammu and Kashmir,33.7782,76.5762,75.0,2,3.0,5,0,0
625,2020-04-04,Jharkhand,23.6102,85.2799,2.0,0,0.0,0,0,0
626,2020-04-04,Karnataka,15.3173,75.7139,128.0,3,12.0,4,0,2
627,2020-04-04,Kerala,10.8505,76.2711,295.0,2,41.0,9,0,14
628,2020-04-04,Ladakh,34.2996,78.2932,14.0,0,3.0,0,0,0
629,2020-04-04,Madhya Pradesh,22.9734,78.6569,104.0,6,0.0,5,0,0
630,2020-04-04,Maharashtra,19.7515,75.7139,423.0,19,42.0,88,0,0
631,2020-04-04,Manipur,24.6637,93.9063,2.0,0,0.0,0,0,0
632,2020-04-04,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
633,2020-04-04,Odisha,20.9517,85.0985,5.0,0,0.0,0,0,0
634,2020-04-04,Puducherry,11.9416,79.8083,5.0,0,1.0,2,0,0
635,2020-04-04,Punjab,31.1471,75.3412,53.0,5,1.0,7,0,0
636,2020-04-04,Rajasthan,27.0238,74.2179,179.0,0,3.0,46,0,0
637,2020-04-04,Tamil Nadu,11.1271,78.6569,411.0,1,6.0,102,0,0
638,2020-04-04,Telengana,18.1124,79.0193,158.0,7,1.0,51,0,0
639,2020-04-04,Uttar Pradesh,26.8467,80.9462,174.0,2,19.0,61,0,5
640,2020-04-04,Uttarakhand,30.0668,79.0193,16.0,0,2.0,6,0,0
641,2020-04-04,West Bengal,22.9868,87.855,69.0,3,3.0,16,0,0
642,2020-04-05,Andaman and Nicobar Islands,11.7401,92.6586,10.0,0,0.0,0,0,0
643,2020-04-05,Andhra Pradesh,15.9129,79.74,161.0,1,1.0,0,0,0
644,2020-04-05,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,0.0,0,0,0
645,2020-04-05,Assam,26.2006,92.9376,24.0,0,0.0,0,0,0
646,2020-04-05,Bihar,25.0961,85.3131,30.0,1,0.0,1,0,0
647,2020-04-05,Chandigarh,30.7333,76.7794,18.0,0,0.0,0,0,0
648,2020-04-05,Chhattisgarh,21.2787,81.8661,9.0,0,3.0,0,0,0
649,2020-04-05,Delhi,28.7041,77.1025,445.0,6,15.0,59,0,7
650,2020-04-05,Goa,15.2993,74.124,7.0,0,0.0,1,0,0
651,2020-04-05,Gujarat,22.2587,71.1924,105.0,10,14.0,10,0,4
652,2020-04-05,Haryana,29.0588,76.0856,49.0,0,24.0,0,0,0
653,2020-04-05,Himachal Pradesh,31.1048,77.1734,6.0,1,1.0,0,0,0
654,2020-04-05,Jammu and Kashmir,33.7782,76.5762,92.0,2,4.0,17,0,1
655,2020-04-05,Jharkhand,23.6102,85.2799,2.0,0,0.0,0,0,0
656,2020-04-05,Karnataka,15.3173,75.7139,144.0,4,12.0,16,0,0
657,2020-04-05,Kerala,10.8505,76.2711,306.0,2,49.0,11,0,8
658,2020-04-05,Ladakh,34.2996,78.2932,14.0,0,10.0,0,0,7
659,2020-04-05,Madhya Pradesh,22.9734,78.6569,104.0,6,0.0,0,0,0
660,2020-04-05,Maharashtra,19.7515,75.7139,490.0,24,42.0,67,0,0
661,2020-04-05,Manipur,24.6637,93.9063,2.0,0,0.0,0,0,0
662,2020-04-05,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
663,2020-04-05,Odisha,20.9517,85.0985,20.0,0,0.0,15,0,0
664,2020-04-05,Puducherry,11.9416,79.8083,5.0,0,1.0,0,0,0
665,2020-04-05,Punjab,31.1471,75.3412,57.0,5,1.0,4,0,0
666,2020-04-05,Rajasthan,27.0238,74.2179,200.0,0,21.0,21,0,18
667,2020-04-05,Tamil Nadu,11.1271,78.6569,485.0,3,6.0,74,0,0
668,2020-04-05,Telengana,18.1124,79.0193,269.0,7,32.0,111,0,31
669,2020-04-05,Uttar Pradesh,26.8467,80.9462,227.0,2,19.0,53,0,0
670,2020-04-05,Uttarakhand,30.0668,79.0193,22.0,0,2.0,6,0,0
671,2020-04-05,West Bengal,22.9868,87.855,69.0,3,10.0,0,0,7
672,2020-04-06,Andaman and Nicobar Islands,11.7401,92.6586,10.0,0,0.0,0,0,0
673,2020-04-06,Andhra Pradesh,15.9129,79.74,226.0,3,1.0,65,0,0
674,2020-04-06,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,0.0,0,0,0
675,2020-04-06,Assam,26.2006,92.9376,26.0,0,0.0,2,0,0
676,2020-04-06,Bihar,25.0961,85.3131,30.0,1,0.0,0,0,0
677,2020-04-06,Chandigarh,30.7333,76.7794,18.0,0,0.0,0,0,0
678,2020-04-06,Chhattisgarh,21.2787,81.8661,9.0,0,3.0,0,0,0
679,2020-04-06,Delhi,28.7041,77.1025,503.0,7,18.0,58,0,3
680,2020-04-06,Goa,15.2993,74.124,7.0,0,0.0,0,0,0
681,2020-04-06,Gujarat,22.2587,71.1924,122.0,11,18.0,17,0,4
682,2020-04-06,Haryana,29.0588,76.0856,84.0,1,25.0,35,0,1
683,2020-04-06,Himachal Pradesh,31.1048,77.1734,13.0,1,1.0,7,0,0
684,2020-04-06,Jammu and Kashmir,33.7782,76.5762,106.0,2,4.0,14,0,0
685,2020-04-06,Jharkhand,23.6102,85.2799,3.0,0,0.0,1,0,0
686,2020-04-06,Karnataka,15.3173,75.7139,151.0,4,12.0,7,0,0
687,2020-04-06,Kerala,10.8505,76.2711,314.0,2,55.0,8,0,6
688,2020-04-06,Ladakh,34.2996,78.2932,14.0,0,10.0,0,0,0
689,2020-04-06,Madhya Pradesh,22.9734,78.6569,165.0,9,0.0,61,0,0
690,2020-04-06,Maharashtra,19.7515,75.7139,690.0,45,42.0,200,0,0
691,2020-04-06,Manipur,24.6637,93.9063,2.0,0,0.0,0,0,0
692,2020-04-06,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
693,2020-04-06,Odisha,20.9517,85.0985,21.0,0,2.0,1,0,2
694,2020-04-06,Puducherry,11.9416,79.8083,5.0,0,1.0,0,0,0
695,2020-04-06,Punjab,31.1471,75.3412,68.0,6,4.0,11,0,3
696,2020-04-06,Rajasthan,27.0238,74.2179,253.0,0,21.0,53,0,0
697,2020-04-06,Tamil Nadu,11.1271,78.6569,571.0,5,8.0,86,0,2
698,2020-04-06,Telengana,18.1124,79.0193,321.0,7,34.0,52,0,2
699,2020-04-06,Uttar Pradesh,26.8467,80.9462,227.0,2,19.0,0,0,0
700,2020-04-06,Uttarakhand,30.0668,79.0193,26.0,0,4.0,4,0,2
701,2020-04-06,West Bengal,22.9868,87.855,80.0,3,10.0,11,0,0
702,2020-04-07,Andaman and Nicobar Islands,11.7401,92.6586,10.0,0,0.0,0,0,0
703,2020-04-07,Andhra Pradesh,15.9129,79.74,266.0,3,1.0,40,0,0
704,2020-04-07,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,0.0,0,0,0
705,2020-04-07,Assam,26.2006,92.9376,26.0,0,0.0,0,0,0
706,2020-04-07,Bihar,25.0961,85.3131,32.0,1,0.0,2,0,0
707,2020-04-07,Chandigarh,30.7333,76.7794,18.0,0,0.0,0,0,0
708,2020-04-07,Chhattisgarh,21.2787,81.8661,10.0,0,8.0,1,0,5
709,2020-04-07,Delhi,28.7041,77.1025,523.0,7,19.0,20,0,1
710,2020-04-07,Goa,15.2993,74.124,7.0,0,0.0,0,0,0
711,2020-04-07,Gujarat,22.2587,71.1924,144.0,12,22.0,22,0,4
712,2020-04-07,Haryana,29.0588,76.0856,90.0,1,25.0,6,0,0
713,2020-04-07,Himachal Pradesh,31.1048,77.1734,13.0,1,2.0,0,0,1
714,2020-04-07,Jammu and Kashmir,33.7782,76.5762,109.0,2,4.0,3,0,0
715,2020-04-07,Jharkhand,23.6102,85.2799,4.0,0,0.0,1,0,0
716,2020-04-07,Karnataka,15.3173,75.7139,151.0,4,12.0,0,0,0
717,2020-04-07,Kerala,10.8505,76.2711,327.0,2,58.0,13,0,3
718,2020-04-07,Ladakh,34.2996,78.2932,14.0,0,10.0,0,0,0
719,2020-04-07,Madhya Pradesh,22.9734,78.6569,165.0,9,0.0,0,0,0
720,2020-04-07,Maharashtra,19.7515,75.7139,748.0,45,56.0,58,0,14
721,2020-04-07,Manipur,24.6637,93.9063,2.0,0,0.0,0,0,0
722,2020-04-07,Mizoram,23.1645,92.9376,1.0,0,0.0,0,0,0
723,2020-04-07,Odisha,20.9517,85.0985,21.0,0,2.0,0,0,0
724,2020-04-07,Puducherry,11.9416,79.8083,5.0,0,1.0,0,0,0
725,2020-04-07,Punjab,31.1471,75.3412,76.0,6,4.0,8,0,0
726,2020-04-07,Rajasthan,27.0238,74.2179,288.0,3,21.0,35,0,0
727,2020-04-07,Tamil Nadu,11.1271,78.6569,621.0,5,8.0,50,0,0
728,2020-04-07,Telengana,18.1124,79.0193,321.0,7,34.0,0,0,0
729,2020-04-07,Tripura,23.9408,91.9882,1.0,0,0.0,0,0,0
730,2020-04-07,Uttar Pradesh,26.8467,80.9462,305.0,3,21.0,78,0,2
731,2020-04-07,Uttarakhand,30.0668,79.0193,31.0,0,5.0,5,0,1
732,2020-04-07,West Bengal,22.9868,87.855,91.0,3,13.0,11,0,3
733,2020-04-08,Andaman and Nicobar Islands,11.7401,92.6586,10.0,0,0.0,0,0,0
734,2020-04-08,Andhra Pradesh,15.9129,79.74,305.0,4,1.0,39,0,0
735,2020-04-08,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,0.0,0,0,0
736,2020-04-08,Assam,26.2006,92.9376,27.0,0,0.0,1,0,0
737,2020-04-08,Bihar,25.0961,85.3131,38.0,1,0.0,6,0,0
738,2020-04-08,Chandigarh,30.7333,76.7794,18.0,0,7.0,0,0,7
739,2020-04-08,Chhattisgarh,21.2787,81.8661,10.0,0,9.0,0,0,1
740,2020-04-08,Delhi,28.7041,77.1025,576.0,9,21.0,53,0,2
741,2020-04-08,Goa,15.2993,74.124,7.0,0,0.0,0,0,0
742,2020-04-08,Gujarat,22.2587,71.1924,165.0,13,25.0,21,0,3
743,2020-04-08,Haryana,29.0588,76.0856,147.0,3,28.0,57,0,3
